"V1" "V2" "V3" "V5" "V6"
"31" 0.611948509186929 0.306289950451984 0.257143169424684 0.460820833213514 0.307888644639042
"32" 0.463967433160964 0.182192972502742 0.394370487296478 0.218170446143053 0.615777289278084
"33" 0.838376058972384 0.50296909867998 0.36946190266496 0.574605316289593 0.556464057334018
"34" 0.292001320277258 0.360679299519649 0.27407007711019 0.588326128586674 0.407006649445141
"35" 0.490042909010892 0.134309164491849 0.132784328185847 0.299798171105325 0.180103311511701
"36" 0.294641874793707 0.472559476530882 0.46601862161185 0.541823589440564 0.831434724747898
"37" 0.11497414457036 0.204886720375203 0.444302707758736 0.482587148968655 0.556464057334018
"38" 0.491913301793377 0.338666364083362 0.701557189218667 0.673686633403931 0.668095267662445
"39" 0.366266916052371 0.45470706153788 0.632756572084034 0.43020461563863 0.615777289278084
"40" 0.236329629222137 0.163773213812928 0.331998355918363 0.228536249229756 0.615777289278084
"41" 0.0510507206513368 0.234123832217557 0.541190198903389 0.501819123806807 0
"42" 0.579161623941027 0.436627709066152 0.162556702264466 0.571235161204811 0.407006649445141
"43" 0.369127516778523 0.886682552290177 0.514196311285976 0.537275056742219 0.975983912301487
"44" 0.221366486962262 0.466469987518439 0.141732435205322 0.268957288381975 0.307888644639042
"45" 0.216305424139069 0.248193955898483 0.471555460574399 0.581128456945489 0.487991956150744
"46" 0.38640114424029 0.455917394757744 0.0885399513851158 0.543496886685925 0.407006649445141
"47" 0.475849928484982 0.379363818601309 0.443123432966713 0.461242650814108 0.714895294084183
"48" 0.575310815271207 0.587011611634328 0.5048196385494 0.616324191678849 0.307888644639042
"49" 0.341621740565519 0.489050266651538 0.153453276126042 0.793835691227808 0.407006649445141
"50" 0.356474859720541 0.615076213169938 0.517230786665451 0.621829915948531 0.307888644639042
"51" 0.6512267576191 0.609856651159272 0.343877392238013 0.241083011347084 0.714895294084183
"52" 0.346022664759599 0.271908922425205 0.377443579610972 0.637895981642804 0.795880600789786
"53" 0.589833865111673 0.449411853700972 0.261932175592291 0.371568298867324 0.407006649445141
"54" 0.333810100121026 0.836151140360831 0.452169333505527 0.5368185229099 0.487991956150744
"55" 0.516008361755969 0.7785468436779 0.59588266273345 0.580309499781869 0.407006649445141
"56" 0.371217955770712 0.755361397934869 0.576108237867204 0.49920077751065 0.487991956150744
"57" 0.0640334470238751 0.736071712243277 0.522321802231015 0.445753414588492 0.487991956150744
"58" 0.224557157002971 0.419077877378116 0.555859226804168 0.637177009133218 0.407006649445141
"59" 0.221146440752558 0.360263247475321 0.417668355138891 0.490307161648096 0.668095267662445
"60" 0.207943668170316 0.463217216990053 0.609530611241135 0.551394068442823 0.795880600789786
"61" 0.272527230718451 0.80857823669579 0.467773152399982 0.527884376096441 0.407006649445141
"62" 0.501595335020354 0.474791028405008 0.591294996164481 0.673085830455555 0.487991956150744
"63" 0.0539113213774893 0.437119406936722 0.4852896974815 0.311824564532101 0.307888644639042
"64" 0.657608097700517 0.620409243919967 0.624559174139482 0.673524306651456 0.795880600789786
"65" 0.484761799977996 0.513370399788192 0.21267588092546 0.624993480274409 0.407006649445141
"66" 0.24469138519089 0.492378683006165 0.0052516558024778 0.383842044247997 0.180103311511701
"67" 0.299372868302343 0.371269715193464 0.39321997530426 0.632898820226045 0.714895294084183
"68" 0.0138629112113545 0.595862173304588 0.471080874377609 0.434673694121079 0.180103311511701
"69" 0.54329409175927 0.218427323272438 0.440951841581402 0.59624920073158 0.407006649445141
"70" 0.620530311365387 0.715344755853096 0.692266804881507 0.53654048237103 0.975983912301487
"71" 0.109803058642315 0.464616664775521 0.599722496507477 0.383294591997574 0.407006649445141
"72" 0.29211134338211 0.346079655055032 0.497499505998913 0.493806678683808 0.407006649445141
"73" 0.0793266585983056 0.324066719618745 0.425880134483347 0.51422798003351 0.180103311511701
"74" 0.263945428539993 0.0375959756420439 0.0642929111491228 0.589594906308866 0.307888644639042
"75" 0.363516338431071 0.617080827565339 0.466565114808154 0.483038648424221 0.307888644639042
"76" 0.644515348223127 0.458451529936836 0.288911681809801 0.487473149434079 0.407006649445141
"77" 0.120255253603257 0.601270849880858 0.521200053038603 0.249411494586321 0.407006649445141
"78" 0.375618879964793 0.703544006959416 0.540672468506891 0.583282802421364 0.180103311511701
"79" 0.390802068434371 0.594084496387912 0.229415830412231 0.492515018573796 0.407006649445141
"80" 0.597095390031906 0.365936684443436 0.456958339673134 0.580383991268263 0.307888644639042
"81" 0.413026735614479 0.455123113582208 0.333350207509219 0.615528950010927 0.407006649445141
"82" 0.325668390361976 0.597753318960626 0.763871794997171 0.602045738879024 0.757231067644643
"83" 0.214435031356585 0.385982828397443 0.468837375992784 0.605230817727128 0.556464057334018
"84" 0.0643635163384312 0.822913120768561 0.367621083477411 0.588418148728904 0
"85" 0.0803168665419738 0.442338968947388 0.00983874711545072 0.360048210269109 0.180103311511701
"86" 0.115964352514028 0.262453194145013 0.109741011121712 0.407575156452835 0.307888644639042
"87" 0.433931125536362 0.453383259578653 0.433717997430331 0.671605914140694 0.487991956150744
"88" 0.530971504015843 0.464351904383675 0.112405884523687 0 0.757231067644643
"89" 0.262625151281769 0.469874049699308 0.0337770186955322 0.467802484390661 0.407006649445141
"90" 0.353834305204093 0.65600060516661 0.651193526759327 0.572969397414948 0.757231067644643
"91" 0.606447353944328 0.453042853360566 0.302099425520599 0.567126992480657 0.407006649445141
"92" 0.700077016173396 0.419153523204357 0.256798015827018 0.445571740676165 0.487991956150744
"93" 0.233138959181428 0.268731797723061 0.625148811535493 0.626978461717674 0.757231067644643
"94" 0.222246671801078 0.655168501077953 0.566875379129655 0.4989278888842 0.86435270197306
"95" 0.0890086918252834 0.19584704413934 0.294635478971086 0.5427690170645 0.407006649445141
"96" 0.41632742876004 0.685237717008964 0.421047984116031 0.162586236185938 0.307888644639042
"97" 0.0415887336340632 0.360301070388441 0.456900814073523 0.565339671440715 0.307888644639042
"98" 0.26757619100011 0.264987329324105 0.47884683032508 0.518627170012042 0.556464057334018
"99" 0.44196281219056 0.560649041189152 0.413670325965934 0.519014568257256 0.307888644639042
"100" 0.287820442292881 0.540981126366353 0.157465686698902 0.657807248054569 0.407006649445141
"101" 0.233909120915392 0.27508604712735 0.10587529082786 0.219185646939796 0.307888644639042
"102" 0.0093519639124217 0.48867203752033 0.302027518521086 0.3635171192732 0.307888644639042
"103" 0.281329079106613 0.611861265554673 0.486957939870217 0.603883031965101 0.714895294084183
"104" 0.498294641874794 0.702598434131397 0.359452448332664 0.447861814018553 0.487991956150744
"105" 0.348443173066344 0.619047619047619 0.336974320284706 0.315905624712202 0.407006649445141
"106" 0.31169545604577 0.743901055259276 0.544368488281892 0.619443135791982 0.668095267662445
"107" 0.086478160413687 0.218956844056129 0.301955611521572 0.321545489942516 0.307888644639042
"108" 0.0566618989987898 0.584212716063391 0.491703801838115 0.439823984703861 0
"109" 0.801298272637254 0.505578879685313 0.553586965619538 0.618528321289375 0.757231067644643
"110" 0.662339091209154 0 0.014068748268839 0.281306056871533 0.307888644639042
"111" 0.329189129717241 0.562275426453345 0.669616100034717 0.433241236377086 0.487991956150744
"112" 0.268896468258334 0.128749196263096 0.459316889257181 0.241267157292696 0.407006649445141
"113" 0.201562328088899 0.417905367071372 0.187824821893553 0.629997025031936 0.487991956150744
"114" 0.109803058642315 0.217406104618178 0.39511832009142 0.435089003473494 0.307888644639042
"115" 0.366156892947519 0.271908922425205 0.514023734487143 0.576574465845218 0.307888644639042
"116" 0.322807789635824 0.24214228979916 0.0473358025238206 0.324483697849786 0.487991956150744
"117" 0.300583122455716 0.83808010892999 0.558519785786172 0.536083454143527 0.407006649445141
"118" 0.10738255033557 0.605771776542229 0.25416621964482 0.293633111930648 0.407006649445141
"119" 0.210034107162504 0.332312114679072 0.238691833349488 0.56115725131653 0.307888644639042
"120" 0.585542964022444 0.39615719202693 0.584981561607185 0.672517013578965 0.487991956150744
"121" 0.235339421278468 0.612277317599001 0.488381698460586 0.497119857439281 0
"122" 0.244031246561778 0.648662960021181 0.64703730218744 0.571518219539667 0.487991956150744
"123" 0.21201452304984 0.42077990846855 0.449034188326733 0.22596744479385 0.407006649445141
"124" 0.757839146220706 0.349937592193351 0.571721910896873 0.626926299648859 0.714895294084183
"125" 0.00330069314556069 0.613601119558228 0.392702244907762 0.533913343960504 0.180103311511701
"126" 0.180988007481571 0.374144256590643 0.446934503940935 0.196000995409015 0.407006649445141
"127" 0.315326218505886 0.54135935549756 0.601016822498722 0.814130523612522 0.950594749565974
"128" 0.145230498404665 0.494874995272136 0.455448292683348 0.479871828526011 0.307888644639042
"129" 0.421498514688084 0.745451794697227 0.60021146410417 0.654091992697485 0.407006649445141
"130" 0.455495654087358 0.372366579673967 0.0779552410567108 0.241144398878779 0.407006649445141
"131" 0.10298162614149 0.403305722606755 0.165418600845109 0.588730923951775 0.307888644639042
"132" 0.614258994388822 0.348575967321003 0.0490831426120016 0.350422827279497 0.180103311511701
"133" 0.835515458246232 0.477703392715307 0.362558830711652 0.702664188740211 0.831434724747898
"134" 0.564968643415117 0.141306403419191 0.550581253039868 0.630031643261366 0.894998605595885
"135" 0.434261194850919 0.622111275010401 0.397951455872256 0.505135134810402 0.307888644639042
"136" 0.433160963802399 0.846552441469042 0.693057781876157 0.648185862896055 0.714895294084183
"137" 0.188799647926065 0.38238965165097 0.087094620694892 0.521984065181935 0.407006649445141
"138" 0.383320497304434 0.66587238549113 0.555485310406697 0.622127674345198 0.615777289278084
"139" 0.645505556166795 0.638715533870418 0.235973748767874 0.447997615207095 0.407006649445141
"140" 0.474859720541314 0.705321683876092 0.412002083577218 0.495159226555414 0
"141" 0.790405985256904 0.35825863307992 0.773550477131705 0.669633103488359 0.86435270197306
"142" 0.511827483771592 0.470554862135482 0.560576325972262 0.48336096430104 0.407006649445141
"143" 0.741665749807459 0.591399069556337 0.199603188413884 0.609276041448865 0.407006649445141
"144" 0.0476400044009244 0.434850032149476 0.463171104431111 0.332686583041221 0.180103311511701
"145" 0.499284849818462 0.468550247740081 0.68795238491069 0.538286277142722 0.487991956150744
"146" 0.491693255583673 0.79133098831272 0.40668096561321 0.407863331084016 0.180103311511701
"147" 0.253273187369347 0.739211014032301 0.369979633061458 0.572498575743686 0.307888644639042
"148" 0.620090218945978 0.210106282385869 0.327065535751729 0.587423670538307 0.407006649445141
"149" 0.319947188909671 0.40353266008548 0.432366145839475 0.483919282923227 0
"150" 0.275827923864012 0.171148681871478 0.129654935567014 0.536600072073052 0.407006649445141
"151" 0.17218615909341 0.3818979537804 0.117133050671712 0.473667880754252 0.407006649445141
"152" 0.254593464627572 0.372858277544536 0.543174832089965 0.493722054906775 0.407006649445141
"153" 0.0838376058972384 0.236657967396649 0.378637235802898 0.514207451938979 0.556464057334018
"154" 0.38475079766751 0.675441582510685 0.54478554887907 0.566614094515034 0.407006649445141
"155" 0.259324458136208 0.0877491584401831 0.238432968151239 0.428646269240284 0.307888644639042
"156" 0.180437891957311 0.123151405121222 0.370180972660096 0.196722269329423 0.307888644639042
"157" 0.197601496314226 0.466243050039714 0.487691391265255 0.536103331334795 0.180103311511701
"158" 0.44361315876334 0.500434963500889 0.340857298258441 0.431898453550051 0.180103311511701
"159" 0.893607657608097 0.695790309769658 0.47341066116185 0.695094714169826 0.831434724747898
"160" 0.342391902299483 0.273837890994364 0.481205379909127 0.549408877353027 0.180103311511701
"161" 0.161403894817912 0.503158213245584 0.553687635418857 0.558643066808806 0.668095267662445
"162" 0.526130487402354 0.524301221680094 0.51543311167761 0.620795504887506 0.307888644639042
"163" 0.312355594674882 0.341843488785506 0.48206826390329 0.379149522023152 0.307888644639042
"164" 0.505446143690175 0.627784711978517 0.459331270657083 0.553373471629847 0.407006649445141
"165" 0.62614148971284 0.229131207685616 0.331408718522351 0.440052999854057 0.487991956150744
"166" 0.0322367697216416 0.257498392526192 0.582781207422068 0.449557379591558 0.407006649445141
"167" 0.660688744636374 0.621959983357918 0.409528482793949 0.597666674992918 0.407006649445141
"168" 0.372538233028936 0.524036461288248 0.31735809081739 0.47959105738577 0.307888644639042
"169" 0.510947298932776 0.50198570293884 0.33150938832167 0.422517861169085 0.307888644639042
"170" 0.647155902739575 0.204092439199667 0.252023391059314 0.347096280505671 0.407006649445141
"171" 0.182088238530091 0.647074397670108 0.578322973452223 0.64981853947501 0.407006649445141
"172" 0.337550885685994 0.418888762812512 0.559540865179266 0.484048060504477 0.307888644639042
"173" 0.586533171966113 0.369227277884943 0.0646093019469827 0.727807837136152 0.487991956150744
"174" 0.379249642424909 0.760618782858656 0.39274538910747 0.697669042163208 0.407006649445141
"175" 0.700407085487952 0.394795567154582 0.185581323508728 0.353395042330738 0.307888644639042
"176" 0.564748597205413 0.479632361284466 0.437284584606207 0.57661191808113 0.407006649445141
"177" 0.609307954670481 0.229925488861152 0.547086572863506 0.580570184233892 0.757231067644643
"178" 0.30410386181098 0.336699572601082 0.311706200655619 0.527723405073768 0.407006649445141
"179" 0.599295852128947 0.315064866296002 0.56257534055874 0.623981345565261 0.757231067644643
"180" 0.701727362746177 0.394114754718408 0.469139385390741 0.224616493957209 0.487991956150744
"181" 0.124766200902189 0.44733159347933 0.391911267913112 0.536619934144827 0.180103311511701
"182" 0.539773352404005 0.363326903438103 0.579876164641718 0.682699523575941 0.307888644639042
"183" 0.527780833975135 0.563788342978176 0.0825457839056603 0.587294649977189 0.487991956150744
"184" 0.30300363076246 0.552895343999395 0.529282399783934 0.598972491211445 0.487991956150744
"185" 0.646385741005611 0.863610575286509 0.504373815152416 0.643382953952711 0.714895294084183
"186" 0.228407965672791 0.611785619728431 0.534028261751833 0.590714608069578 0.615777289278084
"187" 0.194630872483222 0.225575853852264 0.212402634327309 0.675744813809426 0.487991956150744
"188" 0.098140609528001 0.235371988350543 0.260997384598614 0.355654589580055 0.180103311511701
"189" 0.315986357134998 0.349370248496539 0.463645690627901 0.596394718984482 0.407006649445141
"190" 0.415887336340632 0.444948749952721 0.31435237823772 0.532216229263871 0.615777289278084
"191" 0.10518208823853 0.521237565717312 0.217766896491025 0.597503271227922 0.407006649445141
"192" 0.26922653757289 0.476946934452892 0.624746132338217 0.700717331421669 0.950594749565974
"193" 0.406645395533062 0.385718068005598 0.548625382653098 0.604440441189179 0.615777289278084
"194" 0.317086588183519 0.221642270887704 0.417625210939183 0.584635057944373 0.407006649445141
"195" 0.765650786665199 0.690684216498355 0.694093242669153 0.445708000667855 0.615777289278084
"196" 0.33898118604907 0.522069669805968 0.262579338587913 0.333731790031294 0.407006649445141
"197" 0.236439652326989 0.633193388554787 0.440549162384125 0.674659779713052 0.487991956150744
"198" 0.458026185498955 0.573168425432127 0.656730365721876 0.842207252583194 0.487991956150744
"199" 0.526680602926615 0.0401301108211354 0.463545020828582 0.457034966974898 0.615777289278084
"200" 0.556276818131808 0.314384053859828 0.00314420546073259 0.577996200379999 0.407006649445141
"201" 0.694685884035647 0.346684821664965 0 0.697010692299435 0.487991956150744
"202" 0.795357024975245 0.835281213359053 0.471469172174983 0.60114328572698 0.714895294084183
"203" 0.318626911651447 0.328643292106358 0.505164792147065 0.295902026754623 0.714895294084183
"204" 0.598305644185279 0.591852944513786 0.519876964247552 0.541823589440564 0.556464057334018
"205" 0.577511277368247 0.249215174552744 0.33467329630027 0.601576612951722 0.407006649445141
"206" 0.525470348773242 1 0.810812684279663 0.673313223832844 0.757231067644643
"207" 0.574650676642095 0.553992208479897 0.285388238833634 0.754089439379091 0.487991956150744
"208" 0.509186929255143 0.432845417754075 0.250340767270695 0.816488808931686 0.407006649445141
"209" 0.516338431070525 0.573962706607663 0.443727451762628 0.577285705273982 0.307888644639042
"210" 0.120915392232369 0.4064828473089 0.618993572377127 0.556736838150395 0.757231067644643
"211" 0.644515348223127 0.305836075494535 0.127589766540983 0.439021822766636 0.307888644639042
"212" 0.913741885796017 0.361435757782064 0.460985131645897 0.969232688124689 0.757231067644643
"213" 0.118604907030476 0.224668103937365 0.471886232772162 0.6003662154245 0.487991956150744
"214" 0.443393112553636 0.412837096713189 0.434365160425954 0.302551483789273 0.487991956150744
"215" 0.336340631532622 0.740232232686561 0.642938603215163 0.64226190248916 0.615777289278084
"216" 0.0888986687204315 0.429592647225689 0.22930077921301 0.482436582400825 0.407006649445141
"217" 0.479150621630542 0.405348159915277 0.306039929093946 0.380475700148142 0.407006649445141
"218" 0.310375178787546 0.0691781080978857 0.0979425106415169 0.443114372758298 0.307888644639042
"219" 0.560897788535593 0.665494156359923 0.542340710895607 0.661370072774104 0.487991956150744
"220" 0.214765100671141 0.324104542531866 0.457231586271286 0.48398367476719 0.487991956150744
"221" 1 0.575513446045614 0.590877935567302 0.567126992480657 0.894998605595885
"222" 0.0100121025415338 0.509172056431786 0.410448892387724 0.507564915864343 0.307888644639042
"223" 0.523379909781054 0.606263474412799 0.655191555932284 0.490455992985905 0.556464057334018
"224" 0.114534052150952 0.618707212829532 0.50228851216652 0.367325301958934 0.180103311511701
"225" 0.371768071294972 0.328718937932599 0.178721395755128 0.518769921400887 0.307888644639042
"226" 0.177467268126306 0.268353568591853 0.367319074079454 0.37349049852265 0.307888644639042
"227" 0.83705578171416 0.321305646960929 0.432855113436168 0.675615348628577 0.556464057334018
"228" 0.760809770051711 0.409016982487991 0.292823422583342 0.464077559742012 0.407006649445141
"229" 0.808889866872043 0.36124664321646 0.489072005655917 1 0.831434724747898
"230" 0.436571680052811 0.300994742615076 0.417970364536848 0.512707222039987 0.487991956150744
"231" 0.542193860710749 0.351412685805061 0.364672896497353 0.556698273271728 0.556464057334018
"232" 0.51171746066674 0.699723892734218 0.729572156229174 0.439594892275058 0.407006649445141
"233" 0.472109142920013 0.683951737962858 0.51511672087975 0.941712707696141 0.714895294084183
"234" 0.629332159753548 0.355724497900828 0.451824179907861 0.869302682603065 0.714895294084183
"235" 0.255913741885796 0.369492038276788 0.462049355238698 0.570725358614684 0.307888644639042
"236" 0.633953130157333 0.530882408563107 0.678475042374795 0.580867986807509 0.668095267662445
"237" 0.47849048300143 0.706153787964749 0.531051311971969 0.324999292043682 0.307888644639042
"238" 0.156012762680163 0.191157002912364 0.243394551117679 0.34536106611504 0.407006649445141
"239" 0.622290681043019 0.423654449865728 0.416704801345409 0.632191787264622 0.556464057334018
"240" 0.558367257123996 0.472105601573433 0.839532339885403 0.629650745616943 0.86435270197306
"241" 0.496204202882605 0.843942660463709 0.585743775802029 0.56442517882305 0.487991956150744
"242" 0.205963252282979 0.172169900525738 0.415367331154455 0.395164346786862 0.556464057334018
"243" 0.158433270986907 0.246151518589962 0.352362418180621 0.431875278816513 0.487991956150744
"244" 0.104301903399714 0.437119406936722 0.502878149562532 0.513221372744109 0.487991956150744
"245" 0.21036417647706 0.480842694504331 0.121883227059582 0.64764638550177 0.487991956150744
"246" 0.0726152492023325 0.28004084874617 0.568371044719538 0.534670683990309 0.307888644639042
"247" 0.743756188799648 0.388214380271568 0.168740704222638 0.898780347552743 0.407006649445141
"248" 0.136538673121355 0.425091720564318 0.0116253484253661 0.0990595501850793 0.407006649445141
"249" 0.510287160303664 0.661863156700329 0.291514715192194 0.433333744267448 0.307888644639042
"250" 0.634943338101001 0.529369492038277 0.36307656110815 0.60553594421856 0.307888644639042
"251" 0.353504235889537 0.596240402435795 0.449523155923425 0.267895883960836 0
"252" 0.476069974694686 0.218843375316767 0.468952427192006 0.587368379014409 0.487991956150744
"253" 0.502805589173726 0.655584553122281 0.532417544962728 0.523808127016201 0.407006649445141
"254" 0.779623720981406 0.48719694390862 0.0570763246779357 0.444435175964483 0.180103311511701
"255" 0.25558367257124 0.910359695903778 0.691303251088025 0.600709681748443 0.757231067644643
"256" 0.36131587633403 0.321192178221567 0.364126403301049 0.341427303265643 0.180103311511701
"257" 0.470128727032677 0.406747607700745 0.520610415642591 0.550304878306219 0.831434724747898
"258" 0.590824073055342 0.439993948333901 0.409528482793949 0.570347480105323 0.180103311511701
"259" 0.147761029816261 0.476833465713529 0.416848615344436 0.578836615679787 0.668095267662445
"260" 0.38585102871603 0.539770793146488 0.580091885640258 0.484713022488596 0.487991956150744
"261" 0.233689074705688 0.235409811263664 0.43445144882537 0.325568704123815 0.307888644639042
"262" 0.617779733744086 0.364575059571088 0.268101796150559 0.342723473806417 0.307888644639042
"263" 0.737484871823083 0.881727750671357 1 0.523484207329094 0.950594749565974
"264" 0.222466718010782 0.290442149854382 0.277248366488692 0.379274743892352 0.556464057334018
"265" 0.366707008471779 0.700253413517909 0.619381870174501 0.598410572648995 0.86435270197306
"266" 0.390251952910111 0.17077045274027 0.50292129376224 0.552500916829852 0.407006649445141
"267" 0.286390141929805 0.513521691440675 0.288839774810288 0.386250560787462 0.487991956150744
"268" 0.666740015403235 0.468701539392564 0.357151424348228 0.554883248494172 0.407006649445141
"269" 0.490042909010892 0.599001475093612 0.438809012995896 0.19636172815362 0.407006649445141
"270" 0.570359775552866 0.175800900185332 0.0515567433952702 0.82430845263796 0.407006649445141
"271" 0.565518758939377 0.623926774840198 0.55069630423909 0.614785883092914 0.307888644639042
"272" 0.433050940697546 0.297098982563637 0.355540707559123 0.453968567278752 0.307888644639042
"273" 0.269006491363186 0.887022958508264 0.654630681336078 0.574455051432138 0.407006649445141
"274" 0.51006711409396 0.452929384621203 0.276471770893945 0.457213599544603 0.407006649445141
"275" 0.555946748817252 0.307462460758728 0.377975691407372 0.606396738340511 0.668095267662445
"276" 0.485752007921663 0.446083437346344 0.263442222582077 0.37434867113356 0.407006649445141
"277" 0.280888986687204 0.788645561481145 0.372021791847645 0.465600856471987 0.180103311511701
"278" 0.0835075365826824 0.370324142365445 0.238835647348516 0.617823778062243 0.180103311511701
"279" 0.489052701067224 0.467831612390786 0.256366573829936 0.439021822766636 0.407006649445141
"280" 0.654527450764661 0.127803623435077 0.485246553281792 0.284250462670526 0.615777289278084
"281" 0.62889206733414 0.929384621203525 0.64867678177635 0.681930286889379 0.407006649445141
"282" 0.215755308614809 0.276712432391543 0.284539736239373 0.43020461563863 0.180103311511701
"283" 0.760699746946859 0.533908241612769 0.394298580296964 0.776398393521104 0.615777289278084
"284" 0.461987017273628 0.329059344150686 0.274170746909509 0.337763508746343 0.307888644639042
"285" 0.590824073055342 0.526986648511668 0.499484139185489 0.565282551726204 0.668095267662445
"286" 0.394652877104192 0.874541397178411 0.50709189973403 0.437207737125925 0.407006649445141
"287" 0.440532511827484 0.464654487688642 0.308340953078382 0.363414591179024 0.407006649445141
"288" 0.242931015513258 0.643821627141722 0.542326329495705 0.661403127713802 0.407006649445141
"289" 0.399493893717681 0.237300956919702 0.56690414192946 0.513324156176748 0.307888644639042
"290" 0.622400704147871 0.601270849880858 0.580321988038702 0.612178725544486 0.487991956150744
"291" 0.561337880955 0.41979651272741 0.423449677899786 0.556408966834352 0.615777289278084
"292" 0.6049070304764 0.432921063580317 0.354145711768558 0.442909190041887 0.668095267662445
"293" 0.101661348883266 0.584893528499565 0.512427399097941 0.218265685731666 0.307888644639042
"294" 0.372098140609528 0.290744733159348 0.156142597907851 0.535108758178818 0.307888644639042
"295" 0.161403894817912 0.272967963992587 0.251865195660384 0.491751572668788 0.487991956150744
"296" 0.104962042028826 0.479518892545104 0.409499719994144 0.572423213966856 0.407006649445141
"297" 0.730113323797997 0.479443246718862 0.566947286129169 0.42094175012969 0.831434724747898
"298" 0.56727912861701 0.293884034948372 0.313374443044335 0.322281234900856 0.714895294084183
"299" 0.0565518758939378 0.267370172850713 0.408751887199202 0.528809219543492 0.487991956150744
"300" 0.610738255033557 0.272060214077688 0.604612172474403 0.587810585173056 0.615777289278084
"301" 0.432060732753878 0.165966942773932 0.0375550124499779 0.253884222988527 0.407006649445141
"302" 0.141489712839696 0.131510268920912 0.249391594877115 0.29988262207336 0.307888644639042
"303" 0.669380569919683 0.440372177465108 0.486325158274497 0.587755325152163 0.487991956150744
"304" 0.213774892727473 0.428079730700859 0.488007782063115 0.603127101581198 0.487991956150744
"305" 0.272747276928155 0.198759408449639 0.426613585878386 0.281190329366554 0.407006649445141
"306" 0.0272857300033008 0.15893188093347 0.550638778639479 0.592143672762076 0.180103311511701
"307" 0.509957090989108 0.695033851507243 0.456354320877219 0.626613243046486 0.615777289278084
"308" 0.194850918692926 0.454555769885396 0.568759342516912 0.679939048639403 0.307888644639042
"309" 0.23214875123776 0.548356594424903 0.566544606931892 0.615334415840891 0.757231067644643
"310" 0.396853339201232 0.536858428836189 0.537896858325666 0.357958325178338 0.307888644639042
"311" 0.211244361315876 0.399901660425886 0.623423043547166 0.581872107171894 0.307888644639042
"312" 0.331169545604577 0.219637656492303 0.375401420824785 0.468966458879109 0.180103311511701
"313" 0.303333700077016 0.489844547827073 0.110017133999844 0.0868038064164249 0.180103311511701
"314" 0.56727912861701 0.888838458338061 0.532460689162436 0.615635036068695 0.407006649445141
"315" 0.326108482781384 0.495896213926397 0.344984760030523 0.587257782455794 0.407006649445141
"316" 0.3515238200022 0.350202352585196 0.538802886519537 0.931620074501261 0.86435270197306
"317" 0.399053801298273 0.270698589205341 0.193634907454253 0.484970252375349 0.556464057334018
"318" 0.529541203652767 0.335905291425546 0.47689095993831 0.632640235036739 0.407006649445141
